open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1749081600000,104756.00000000,105298.98000000,104714.00000000,105100.03000000,244.72142000,1749095999999,25706188.98106180,47023,117.17508000,12307683.04570230,0
1749096000000,105100.03000000,105284.00000000,104424.36000000,104573.99000000,244.16006000,1749110399999,25574888.73571080,42498,109.10343000,11427605.34862310,0
1749110400000,104574.00000000,104971.87000000,104479.91000000,104882.71000000,177.44470000,1749124799999,18588455.65145880,40741,91.75842000,9611755.71442200,0
1749124800000,104882.71000000,105987.50000000,103938.93000000,104588.02000000,1200.29435000,1749139199999,126119912.88920480,171659,652.79059000,68640900.71495800,0
1749139200000,104588.02000000,104645.84000000,101616.23000000,101932.00000000,1694.55931000,1749153599999,174479183.99517480,212409,654.55271000,67382810.00264650,0
1749153600000,101932.00000000,102200.00000000,100410.00000000,101575.59000000,1578.58542000,1749167999999,159807338.01244650,214868,760.35096000,76987966.92656610,0
1749168000000,101575.59000000,102575.55000000,101157.86000000,102549.98000000,478.79096000,1749182399999,48760507.40928120,73576,287.52705000,29287974.16956230,0
1749182400000,102549.99000000,103527.91000000,102444.24000000,103206.56000000,526.73799000,1749196799999,54271696.92159210,57844,275.23989000,28360081.91976760,0
1749196800000,103206.56000000,104079.99000000,103206.56000000,104001.56000000,453.96220000,1749211199999,47078821.47917290,54106,228.45054000,23692340.07494640,0
1749211200000,104001.56000000,105429.31000000,103578.97000000,105172.03000000,1182.61316000,1749225599999,123626594.62558990,142770,638.69829000,66791128.83297110,0
1749225600000,105172.02000000,105380.00000000,104143.23000000,104314.07000000,933.77842000,1749239999999,97947047.92589970,93932,551.51004000,57860331.06030960,0
1749240000000,104314.07000000,104693.14000000,104260.02000000,104388.02000000,208.87759000,1749254399999,21817884.96129670,42275,101.54582000,10606634.10246210,0
1749254400000,104388.02000000,104999.50000000,103970.00000000,104955.99000000,392.05457000,1749268799999,40976631.96818220,63430,202.51667000,21185799.63020060,0
1749268800000,104956.00000000,105400.00000000,104700.59000000,104953.17000000,380.57820000,1749283199999,39956987.70202200,48346,184.46062000,19371994.97637840,0
1749283200000,104953.17000000,105337.96000000,104771.34000000,105217.99000000,326.21712000,1749297599999,34269776.88816080,45826,207.19317000,21766972.70597750,0
1749297600000,105216.02000000,105866.32000000,105216.01000000,105622.01000000,416.62205000,1749311999999,43976618.84223240,66420,261.56330000,27607256.81773870,0
1749312000000,105622.01000000,105950.00000000,105332.24000000,105791.99000000,224.75042000,1749326399999,23753669.12960800,47567,122.84669000,12984400.65105820,0
1749326400000,105791.99000000,105980.81000000,105610.01000000,105624.00000000,137.11247000,1749340799999,14512235.35348210,29881,61.94063000,6556524.98202290,0
1749340800000,105623.99000000,105846.00000000,105458.00000000,105550.00000000,244.69023000,1749355199999,25832800.38734140,36088,102.45838000,10817476.46499810,0
1749355200000,105550.01000000,105718.21000000,105473.67000000,105499.98000000,185.05584000,1749369599999,19536069.61383520,25350,67.99708000,7177966.67666380,0
1749369600000,105499.99000000,105787.98000000,105042.29000000,105733.90000000,296.34791000,1749383999999,31238080.82251040,50872,147.88585000,15590118.88264770,0
1749384000000,105733.90000000,106186.60000000,105574.00000000,106046.01000000,339.50567000,1749398399999,35946456.92096240,57858,196.65502000,20820853.33239460,0
1749398400000,106046.01000000,106428.56000000,106016.00000000,106365.87000000,243.36560000,1749412799999,25864241.08348620,44353,125.44645000,13331348.52695360,0
1749412800000,106365.87000000,106543.79000000,105626.01000000,105787.54000000,339.18008000,1749427199999,35969867.57927440,50353,165.31255000,17534371.10267530,0
1749427200000,105787.54000000,106037.98000000,105368.00000000,105714.00000000,395.66795000,1749441599999,41809950.06036690,59464,184.35342000,19479986.55522700,0
1749441600000,105714.00000000,105780.19000000,105375.21000000,105621.98000000,271.07849000,1749455999999,28623300.58081040,35810,140.01404000,14784471.26480460,0
1749456000000,105621.98000000,107868.99000000,105546.00000000,107813.98000000,1047.28882000,1749470399999,111880317.45891560,119475,634.29213000,67724341.64816010,0
1749470400000,107816.00000000,108097.00000000,106941.17000000,107694.00000000,779.57392000,1749484799999,83950666.59652870,127670,392.14652000,42234760.12363870,0
1749484800000,107694.01000000,108846.99000000,107694.00000000,108640.00000000,674.55135000,1749499199999,73073424.12766610,105290,346.37710000,37523917.35052050,0
1749499200000,108641.98000000,110680.00000000,108515.89000000,110318.73000000,1127.60101000,1749513599999,123823956.48069010,153420,633.07174000,69513847.38439050,0
1749513600000,110318.73000000,110354.00000000,109419.61000000,109619.84000000,354.84864000,1749527999999,38979423.40856070,71520,164.70725000,18094501.62995240,0
1749528000000,109619.84000000,109785.57000000,109157.28000000,109278.14000000,368.80916000,1749542399999,40362141.82763040,64985,172.01101000,18825916.70236320,0
1749542400000,109278.14000000,109894.95000000,109007.87000000,109583.99000000,525.80723000,1749556799999,57558824.67091700,75952,271.89002000,29765956.44464180,0
1749556800000,109585.97000000,109948.73000000,108360.69000000,109047.98000000,1198.77910000,1749571199999,130862036.86079020,164241,636.46651000,69497621.50249270,0
1749571200000,109047.98000000,110420.65000000,108550.68000000,109542.01000000,891.56856000,1749585599999,97533013.78306730,135690,494.44045000,54097270.73921410,0
1749585600000,109542.01000000,110322.52000000,109268.50000000,110299.99000000,424.18909000,1749599999999,46586842.12305450,96557,203.67886000,22369277.04114420,0
1749600000000,110300.00000000,110306.86000000,109577.37000000,109748.16000000,251.18490000,1749614399999,27586720.67338840,67939,103.23649000,11339237.09299660,0
1749614400000,109748.16000000,109774.96000000,109395.16000000,109460.01000000,232.43634000,1749628799999,25472266.79485860,47270,100.75834000,11041202.02333400,0
1749628800000,109460.01000000,109692.30000000,109219.64000000,109262.64000000,284.50931000,1749643199999,31121469.31638230,46572,126.37929000,13825243.24924440,0
1749643200000,109262.63000000,110428.56000000,109038.15000000,109769.99000000,1019.72175000,1749657599999,111977600.86262160,150082,514.50366000,56497689.72310470,0
1749657600000,109769.99000000,109858.00000000,108444.05000000,108785.85000000,1010.27122000,1749671999999,110266769.87143010,143944,531.13229000,57983306.64973520,0
1749672000000,108780.72000000,109254.50000000,108111.00000000,108682.99000000,480.91448000,1749686399999,52226854.56316510,82874,204.58293000,22223328.68908070,0
1749686400000,108682.99000000,108854.00000000,107758.85000000,107888.01000000,403.78698000,1749700799999,43739143.96747730,84365,179.61415000,19455022.86419980,0
1749700800000,107888.01000000,108019.42000000,107342.21000000,107648.01000000,396.03892000,1749715199999,42661899.21630990,67417,161.15114000,17362661.29275990,0
1749715200000,107648.00000000,107870.75000000,106912.62000000,106936.70000000,461.20132000,1749729599999,49516770.72646000,79527,182.80830000,19637531.74232740,0
1749729600000,106936.70000000,107847.19000000,106620.00000000,107040.22000000,766.68025000,1749743999999,82209481.52334870,141558,397.31963000,42609633.93667360,0
1749744000000,107040.22000000,108476.00000000,106725.41000000,106847.99000000,854.95288000,1749758399999,92091730.69026720,145988,413.96506000,44590449.74673150,0
1749758400000,106842.01000000,106999.99000000,105716.01000000,105718.01000000,878.59242000,1749772799999,93328153.81847920,158925,383.97009000,40794077.48885560,0
1749772800000,105718.00000000,105736.27000000,102765.17000000,104363.99000000,1995.61202000,1749787199999,207496747.83229580,287471,952.95648000,99046652.26621340,0
1749787200000,104364.00000000,105002.31000000,103860.26000000,104943.13000000,787.93147000,1749801599999,82270079.51882250,120299,379.31854000,39611679.76527630,0
1749801600000,104945.23000000,105510.66000000,104484.00000000,105095.45000000,797.14626000,1749815999999,83643226.83784880,112530,422.41330000,44329257.44819430,0
1749816000000,105095.44000000,105818.00000000,104168.02000000,105499.80000000,1100.18507000,1749830399999,115578958.50043760,171761,536.51343000,56369018.84015230,0
1749830400000,105499.80000000,106044.75000000,104722.00000000,105158.00000000,1368.57142000,1749844799999,144097421.18155500,159572,641.47621000,67538154.99637770,0
1749844800000,105158.01000000,106234.58000000,105068.01000000,106122.01000000,448.74463000,1749859199999,47369833.55092260,71282,267.02407000,28186034.22326750,0
1749859200000,106122.00000000,106279.29000000,105264.00000000,105292.00000000,359.62691000,1749873599999,38011145.39498170,61723,128.13015000,13548987.12592810,0
1749873600000,105292.00000000,105471.44000000,104845.39000000,105130.01000000,193.94185000,1749887999999,20409893.74355390,39364,85.39024000,8986659.24295820,0
1749888000000,105130.01000000,105188.00000000,104884.50000000,105134.01000000,229.99707000,1749902399999,24160096.89125170,38633,136.49042000,14337603.28729300,0
1749902400000,105134.00000000,105182.00000000,104687.00000000,104894.02000000,385.27074000,1749916799999,40430621.96675190,49298,186.00920000,19521750.53057840,0
1749916800000,104894.02000000,105093.69000000,104404.00000000,104699.98000000,471.87771000,1749931199999,49437942.22415140,76133,231.42532000,24249380.63029090,0
1749931200000,104699.99000000,105540.80000000,104362.65000000,105470.02000000,257.83225000,1749945599999,27088776.02393540,60251,125.24321000,13159441.74516400,0
1749945600000,105470.02000000,105740.00000000,105320.01000000,105530.00000000,164.29641000,1749959999999,17343671.56680780,35038,81.92609000,8648390.79237340,0
1749960000000,105530.00000000,106182.00000000,105256.60000000,105467.92000000,436.45869000,1749974399999,46092273.55513670,57309,220.71919000,23310636.25855120,0
1749974400000,105467.91000000,105529.99000000,104888.00000000,104997.98000000,891.26927000,1749988799999,93680506.49527450,82621,436.12201000,45843449.66023370,0
1749988800000,104997.98000000,105862.16000000,104978.12000000,105597.99000000,658.18217000,1750003199999,69396065.06735850,96034,343.90523000,36255275.01473770,0
1750003200000,105598.00000000,105806.45000000,105107.95000000,105324.60000000,690.43161000,1750017599999,72848656.42870090,75802,318.97753000,33656062.08596450,0
1750017600000,105324.60000000,105634.00000000,104508.00000000,105604.30000000,972.23685000,1750031999999,102089419.42864620,114027,521.71028000,54795043.64102230,0
1750032000000,105604.30000000,105990.00000000,104995.80000000,105944.71000000,420.64182000,1750046399999,44430924.98315090,83461,231.12916000,24419499.02533890,0
1750046400000,105944.70000000,107283.70000000,105899.30000000,107077.05000000,626.25555000,1750060799999,66770651.59930110,80399,361.71317000,38567050.84980270,0
1750060800000,107079.84000000,107257.99000000,106587.10000000,106899.97000000,455.87411000,1750075199999,48773866.40231820,57137,218.86447000,23418262.38154480,0
1750075200000,106899.98000000,107821.99000000,106465.89000000,107476.59000000,938.62849000,1750089599999,100635093.13175900,149680,483.42915000,51826499.76791280,0
1750089600000,107476.60000000,108942.59000000,107366.01000000,108702.07000000,897.99289000,1750103999999,97169613.31588310,121253,475.97322000,51514440.36493440,0
1750104000000,108702.07000000,108990.04000000,106754.00000000,106849.84000000,997.40943000,1750118399999,107838610.07689060,124847,445.64946000,48189508.35366240,0
1750118400000,106849.84000000,107794.00000000,106171.95000000,107630.82000000,835.79723000,1750132799999,89421040.99008030,127157,408.03742000,43663853.55242170,0
1750132800000,107630.82000000,107746.54000000,106509.96000000,106793.74000000,449.84856000,1750147199999,48172544.38796830,64858,220.65664000,23627322.77292950,0
1750147200000,106793.74000000,106863.29000000,105526.98000000,105664.52000000,792.51155000,1750161599999,84122192.05152670,82145,400.36012000,42491941.36087620,0
1750161600000,105664.52000000,105887.22000000,104146.98000000,104265.58000000,1154.09924000,1750175999999,121280221.24627350,144665,538.05500000,56556710.69387190,0
1750176000000,104265.58000000,105362.10000000,103387.27000000,104716.76000000,1388.02646000,1750190399999,144693179.75433520,173978,682.79666000,71203264.15746830,0
1750190400000,104716.75000000,104934.77000000,104235.29000000,104579.73000000,539.91804000,1750204799999,56457988.67922130,89383,249.37988000,26079535.95533150,0
1750204800000,104581.78000000,105266.60000000,104396.47000000,105209.99000000,310.09156000,1750219199999,32523381.73576420,55531,155.71653000,16332289.17078990,0
1750219200000,105209.99000000,105573.46000000,104742.78000000,104989.49000000,362.37196000,1750233599999,38132586.88788620,55261,169.60672000,17847688.37084610,0
1750233600000,104989.49000000,105335.08000000,104203.29000000,104857.85000000,437.36550000,1750247999999,45785864.22235730,77099,195.68349000,20490614.84214420,0
1750248000000,104857.85000000,105341.46000000,103846.32000000,104828.81000000,977.15140000,1750262399999,102234969.08947280,135443,479.36604000,50180979.42957790,0
1750262400000,104828.81000000,104874.43000000,103507.15000000,103838.79000000,1121.79995000,1750276799999,116890197.59632030,166214,549.41491000,57246149.62275990,0
1750276800000,103838.78000000,105179.72000000,103676.23000000,104922.02000000,624.56169000,1750291199999,65358588.01298630,86535,325.42252000,34050480.98772300,0
1750291200000,104922.02000000,105261.42000000,104497.07000000,105121.10000000,366.04877000,1750305599999,38379193.20580170,65243,181.64519000,19046534.19895690,0
1750305600000,105121.10000000,105249.08000000,104648.64000000,104668.26000000,276.90549000,1750319999999,29050253.06231680,43026,130.17772000,13656588.45247460,0
1750320000000,104668.27000000,105103.61000000,104660.31000000,104800.52000000,254.13662000,1750334399999,26663525.12679160,42664,127.69814000,13397802.43130880,0
1750334400000,104800.51000000,104937.00000000,104108.07000000,104135.99000000,490.80678000,1750348799999,51268568.63088200,79724,215.89247000,22552445.17929380,0
1750348800000,104135.99000000,104848.11000000,103950.00000000,104279.95000000,635.85784000,1750363199999,66376290.46235360,82753,324.31575000,33847281.75516270,0
1750363200000,104279.95000000,104924.00000000,104168.00000000,104686.01000000,308.68455000,1750377599999,32263544.00256240,55528,154.21121000,16116323.75397630,0
1750377600000,104684.02000000,104845.31000000,104419.31000000,104619.63000000,231.47966000,1750391999999,24226238.22388390,44483,112.28248000,11751226.79837540,0
1750392000000,104619.63000000,105842.49000000,104252.00000000,105837.30000000,484.30015000,1750406399999,50868941.78226210,61221,258.75865000,27182166.55614040,0
1750406400000,105837.30000000,106543.98000000,105780.00000000,105994.01000000,770.80323000,1750420799999,81803925.37902410,85641,384.92491000,40849920.18751280,0
1750420800000,105994.01000000,106165.88000000,103904.61000000,104238.89000000,1287.05663000,1750435199999,135088692.70063030,152191,626.73170000,65800704.16484880,0
1750435200000,104238.90000000,104288.69000000,102355.11000000,103328.48000000,1460.24856000,1750449599999,150801241.98339450,173010,672.88182000,69479485.27539300,0
1750449600000,103327.62000000,103844.37000000,102976.12000000,103311.99000000,464.74786000,1750463999999,48083678.34894780,69514,202.46128000,20944954.09743410,0
1750464000000,103312.00000000,103709.99000000,103136.00000000,103508.01000000,194.22130000,1750478399999,20083056.25492670,39187,87.20814000,9018246.59307960,0
1750478400000,103508.01000000,103628.00000000,103352.00000000,103475.99000000,179.57679000,1750492799999,18579391.08047030,25486,72.67134000,7519093.45070680,0
1750492800000,103475.99000000,104010.00000000,103475.98000000,103895.51000000,241.65800000,1750507199999,25078645.25412370,32924,138.01476000,14319382.82464560,0
1750507200000,103895.50000000,103966.06000000,103316.88000000,103594.02000000,369.33404000,1750521599999,38272150.14877340,49046,179.74575000,18624685.29089070,0
1750521600000,103594.03000000,103674.00000000,102225.99000000,102278.01000000,633.67257000,1750535999999,65207707.16199440,87478,265.72494000,27351376.30243990,0
1750536000000,102278.00000000,102912.15000000,100914.74000000,102162.91000000,1370.71617000,1750550399999,139501382.28911810,197104,643.11316000,65478147.91843720,0
1750550400000,102162.90000000,103415.99000000,101800.37000000,102415.99000000,1105.34685000,1750564799999,113271752.89942980,190145,551.81532000,56549783.41169290,0
1750564800000,102416.00000000,102984.16000000,102292.38000000,102463.99000000,461.46613000,1750579199999,47389465.86295580,88852,219.19881000,22509209.27275560,0
1750579200000,102464.00000000,102846.55000000,102111.60000000,102771.99000000,467.32852000,1750593599999,47908508.11470050,85957,223.84637000,22948560.31072530,0
1750593600000,102772.00000000,102860.00000000,98857.14000000,98939.99000000,3095.05728000,1750607999999,310306644.13148800,302242,1393.42100000,139705010.83039420,0
1750608000000,98939.99000000,100408.16000000,98706.00000000,98918.01000000,1472.36880000,1750622399999,146366503.71946120,204118,717.73386000,71352590.41786490,0
1750622400000,98918.01000000,101070.01000000,98208.67000000,100996.00000000,1431.53671000,1750636799999,142656463.28564840,209229,721.40018000,71932430.35436170,0
1750636800000,100996.00000000,101642.85000000,100527.38000000,101199.99000000,732.56918000,1750651199999,74048805.44286140,113505,414.57526000,41916364.56403320,0
1750651200000,101200.00000000,102163.82000000,101012.87000000,101964.00000000,626.39327000,1750665599999,63739141.18434200,82706,348.95678000,35516651.12997910,0
1750665600000,101963.99000000,102113.99000000,101141.00000000,101327.99000000,708.05640000,1750679999999,71930058.40705370,78014,411.97266000,41848611.08613700,0
1750680000000,101327.99000000,102650.59000000,100837.62000000,101474.00000000,1194.73358000,1750694399999,121703322.52916210,147190,588.17312000,59933258.81120740,0
1750694400000,101473.99000000,103380.73000000,99671.42000000,103236.01000000,2862.34255000,1750708799999,291945941.56400170,291097,1550.05992000,158202981.22800320,0
1750708800000,103234.38000000,106140.35000000,102936.72000000,105408.01000000,2052.80014000,1750723199999,215068935.32056600,253203,1129.40659000,118276906.05629890,0
1750723200000,105408.01000000,105587.35000000,104809.11000000,105000.00000000,1140.03364000,1750737599999,119838159.65494300,130160,597.64679000,62826504.21723520,0
1750737600000,105000.01000000,105890.00000000,104783.46000000,105018.87000000,1094.66265000,1750751999999,115284095.55767670,114600,577.07216000,60759279.89437340,0
1750752000000,105018.87000000,105645.10000000,104681.00000000,105244.60000000,782.55492000,1750766399999,82300876.14430010,105822,363.88546000,38268657.83250160,0
1750766400000,105244.60000000,105790.31000000,104860.00000000,105294.01000000,961.07792000,1750780799999,101244295.85954020,134626,481.25589000,50697197.69566910,0
1750780800000,105293.12000000,106350.67000000,105235.28000000,105712.00000000,1192.29209000,1750795199999,126172620.63112210,127223,678.65532000,71815477.43378520,0
1750795200000,105710.00000000,106172.52000000,105498.02000000,106128.36000000,786.42903000,1750809599999,83304663.92818550,71189,503.71922000,53356263.63918720,0
1750809600000,106128.37000000,106865.00000000,105872.89000000,106292.02000000,558.41718000,1750823999999,59433246.66555000,104672,278.89137000,29684825.49275980,0
1750824000000,106292.01000000,106763.62000000,106055.18000000,106662.25000000,329.45551000,1750838399999,35053155.36381280,50007,158.25344000,16838287.67956500,0
1750838400000,106662.24000000,107275.99000000,106392.03000000,107238.01000000,710.39682000,1750852799999,75945889.24498970,91416,371.08800000,39672547.11551770,0
1750852800000,107238.01000000,108220.23000000,106809.88000000,107087.98000000,2066.79561000,1750867199999,222690948.98465010,209528,1131.75636000,121986762.09679500,0
1750867200000,107087.98000000,107966.00000000,106976.01000000,107821.99000000,516.71004000,1750881599999,55535384.76832570,99110,276.35949000,29706935.24470730,0
1750881600000,107820.02000000,108070.17000000,107137.76000000,107396.69000000,351.54051000,1750895999999,37819334.11061970,63300,180.12370000,19384470.75216950,0
1750896000000,107396.70000000,108333.26000000,107168.00000000,107915.99000000,659.13062000,1750910399999,71045411.38336630,98939,388.23196000,41849757.10163880,0
1750910400000,107916.00000000,108138.00000000,107569.84000000,107873.99000000,455.05334000,1750924799999,49079277.21196820,61970,221.20618000,23861065.24151620,0
1750924800000,107873.98000000,108228.00000000,107164.43000000,107376.00000000,424.89496000,1750939199999,45700997.55699170,64482,179.92540000,19354800.00726320,0
1750939200000,107376.00000000,107819.58000000,106615.22000000,107357.98000000,770.22162000,1750953599999,82572182.68389290,135841,390.12769000,41831520.30200250,0
1750953600000,107357.99000000,107707.22000000,107058.02000000,107572.03000000,419.72111000,1750967999999,45065985.49611100,80745,217.12173000,23314055.18676180,0
1750968000000,107564.01000000,108054.92000000,106891.72000000,107009.10000000,508.09149000,1750982399999,54551821.85273660,75316,256.86257000,27583099.38841500,0
1750982400000,107010.70000000,107571.20000000,106485.04000000,107530.00000000,411.74346000,1750996799999,44095550.45244030,73911,180.62636000,19346277.38610760,0
1750996800000,107530.00000000,107778.00000000,106914.76000000,106924.03000000,612.02285000,1751011199999,65707811.51103600,64344,249.23550000,26760880.01079760,0
1751011200000,106924.04000000,107215.75000000,106730.77000000,107023.99000000,344.32274000,1751025599999,36841224.74139110,45385,176.14491000,18847362.73475460,0
1751025600000,107024.00000000,107464.00000000,106412.19000000,107367.77000000,635.45413000,1751039999999,67897072.56218450,108906,315.54926000,33721506.54471390,0
1751040000000,107367.78000000,107750.61000000,106500.00000000,106852.00000000,863.68890000,1751054399999,92412804.72436820,109885,390.06593000,41736177.75102750,0
1751054400000,106852.01000000,107344.27000000,106844.90000000,107104.04000000,297.91830000,1751068799999,31920242.49646590,37578,136.51922000,14624390.20618010,0
1751068800000,107108.05000000,107397.53000000,106866.63000000,107346.82000000,150.86027000,1751083199999,16156833.81693830,22460,59.60299000,6385218.47522200,0
1751083200000,107346.82000000,107537.35000000,107229.10000000,107514.99000000,230.86445000,1751097599999,24795244.39201140,22849,123.66551000,13283189.05546230,0
1751097600000,107515.00000000,107535.44000000,107297.30000000,107416.98000000,221.58616000,1751111999999,23795322.48671110,15659,107.06699000,11496600.65172470,0
1751112000000,107416.99000000,107585.12000000,107132.70000000,107487.98000000,335.12488000,1751126399999,35963131.01671660,24637,174.44064000,18719226.53098360,0
1751126400000,107487.97000000,107585.79000000,107269.68000000,107269.69000000,223.75111000,1751140799999,24031526.97161990,28697,97.24520000,10444954.72611350,0
1751140800000,107269.69000000,107435.98000000,107207.10000000,107354.32000000,240.82915000,1751155199999,25847650.33255810,27387,142.90332000,15336812.03373200,0
1751155200000,107354.32000000,107546.45000000,107209.89000000,107254.00000000,183.24673000,1751169599999,19677520.05712900,24402,84.65321000,9091350.11579950,0
1751169600000,107253.99000000,107441.92000000,107252.21000000,107441.92000000,142.77802000,1751183999999,15326981.75142950,17100,65.75607000,7058667.29133730,0
1751184000000,107441.93000000,108500.00000000,107438.02000000,108500.00000000,516.73324000,1751198399999,55824498.72810850,67349,334.43410000,36130523.33456150,0
1751198400000,108500.00000000,108555.00000000,107680.44000000,107764.01000000,264.62801000,1751212799999,28618882.78588050,55529,117.99135000,12762828.76599450,0
1751212800000,107768.00000000,107824.57000000,107341.25000000,107430.17000000,207.76167000,1751227199999,22345245.61288950,46064,100.11626000,10768689.86318130,0
1751227200000,107430.18000000,108474.43000000,107275.01000000,108382.00000000,343.39159000,1751241599999,37076899.31277990,82691,190.20058000,20543803.57042040,0
1751241600000,108382.00000000,108827.61000000,108282.00000000,108551.29000000,327.30994000,1751255999999,35552040.02403350,66440,146.03375000,15859936.69974400,0
1751256000000,108551.30000000,108593.59000000,107506.44000000,107644.00000000,477.53797000,1751270399999,51533472.93874800,81332,230.84340000,24895800.71349550,0
1751270400000,107644.00000000,107987.99000000,107409.73000000,107685.99000000,334.16750000,1751284799999,35974951.00571190,60167,182.52181000,19650765.44603120,0
1751284800000,107685.99000000,107892.28000000,106755.77000000,107606.01000000,735.61497000,1751299199999,79001285.23891380,106108,347.57321000,37336457.30174990,0
1751299200000,107606.01000000,107835.10000000,107152.38000000,107763.35000000,409.21358000,1751313599999,44005402.32675650,62830,224.23593000,24115274.91092930,0
1751313600000,107763.97000000,107780.00000000,106949.74000000,107166.76000000,302.88416000,1751327999999,32501826.15607450,40362,132.75749000,14244840.38530300,0
1751328000000,107166.76000000,107566.96000000,107060.11000000,107220.71000000,362.38621000,1751342399999,38885573.57166640,41755,149.76324000,16069956.20042920,0
1751342400000,107220.70000000,107235.99000000,106653.25000000,107203.20000000,363.52271000,1751356799999,38872748.86634620,45953,170.16795000,18197796.44630760,0
1751356800000,107203.79000000,107203.79000000,106312.46000000,106640.21000000,476.16367000,1751371199999,50766578.09391250,45588,202.08808000,21542663.64015370,0
1751371200000,106640.22000000,107233.42000000,105664.42000000,105995.99000000,1054.41883000,1751385599999,112179112.44078890,113980,466.29082000,49605965.36927260,0
1751385600000,105995.99000000,106324.04000000,105400.84000000,105410.00000000,584.86281000,1751399999999,61943056.18244370,57898,273.27549000,28945608.22744630,0
1751400000000,105408.01000000,106117.47000000,105266.00000000,105710.00000000,391.90375000,1751414399999,41415494.68116380,38359,187.82403000,19854765.72313860,0
1751414400000,105709.99000000,106229.31000000,105119.44000000,106212.00000000,380.25511000,1751428799999,40196266.12307550,52876,186.24518000,19690105.10765650,0
1751428800000,106212.01000000,107224.69000000,106147.88000000,107117.98000000,495.91583000,1751443199999,52929254.67807730,50277,234.37703000,24999470.00502880,0
1751443200000,107117.98000000,107892.00000000,107117.98000000,107513.13000000,756.78819000,1751457599999,81472732.53273180,60021,369.51617000,39770713.32760740,0
1751457600000,107513.14000000,108809.83000000,107212.53000000,108794.56000000,1286.69471000,1751471999999,139208904.98545740,121489,762.34553000,82512834.97654960,0
1751472000000,108794.56000000,109800.00000000,108707.79000000,109751.41000000,1825.61137000,1751486399999,199735456.27220590,158411,1105.69757000,120977053.68722190,0
1751486400000,109746.90000000,109749.28000000,108777.04000000,108892.48000000,424.63192000,1751500799999,46404677.05375440,50548,161.31608000,17631990.71906010,0
1751500800000,108892.47000000,109166.00000000,108572.20000000,108685.50000000,283.54123000,1751515199999,30868577.97793900,41444,147.55102000,16064013.62055970,0
1751515200000,108685.50000000,109598.93000000,108609.77000000,109324.60000000,333.25288000,1751529599999,36399338.86270820,41719,182.85230000,19967895.21439160,0
1751529600000,109324.59000000,110300.00000000,109324.59000000,109631.51000000,690.90084000,1751543999999,75912100.60071480,69937,384.07160000,42203134.66077550,0
1751544000000,109631.50000000,110573.45000000,108778.20000000,109171.99000000,1346.75160000,1751558399999,147733994.57433390,148535,670.17700000,73525445.11664790,0
1751558400000,109171.99000000,109980.00000000,109041.42000000,109847.10000000,651.09489000,1751572799999,71390587.18333940,65880,396.77494000,43523785.37494800,0
1751572800000,109847.11000000,110042.03000000,109580.19000000,109632.66000000,233.68153000,1751587199999,25667381.75100850,33464,118.59521000,13026862.45711110,0
1751587200000,109632.65000000,109812.10000000,109150.80000000,109278.02000000,218.17294000,1751601599999,23882565.17328450,33497,106.42017000,11649850.77288070,0
1751601600000,109278.01000000,109371.90000000,108733.21000000,108733.21000000,251.50083000,1751615999999,27418779.18024910,42215,109.41830000,11931861.60068520,0
1751616000000,108733.22000000,109150.00000000,108564.81000000,108932.73000000,341.73614000,1751630399999,37224704.28953400,39613,170.15470000,18535882.33816090,0
1751630400000,108934.58000000,109022.09000000,107545.64000000,107626.03000000,853.70227000,1751644799999,92257029.86266960,113341,428.78718000,46320707.39401950,0
1751644800000,107626.03000000,107959.10000000,107279.48000000,107498.00000000,552.79135000,1751659199999,59499563.60235710,78934,279.18579000,30051059.39335530,0
1751659200000,107498.01000000,108298.01000000,107458.57000000,108018.00000000,194.65820000,1751673599999,21017222.21694550,35225,113.92821000,12300006.03512110,0
1751673600000,108018.00000000,108298.45000000,107788.01000000,108188.03000000,162.84152000,1751687999999,17590596.18066730,23696,64.14880000,6932420.36657630,0
1751688000000,108188.03000000,108442.18000000,108035.31000000,108096.68000000,258.85321000,1751702399999,28009385.24514020,21163,104.33441000,11291421.73981500,0
1751702400000,108096.67000000,108250.00000000,107912.11000000,108144.22000000,163.03175000,1751716799999,17617589.73355590,20679,73.64153000,7959204.97873330,0
1751716800000,108144.22000000,108264.90000000,107996.00000000,108094.00000000,146.83902000,1751731199999,15885398.72225240,21678,73.68085000,7971434.70397780,0
1751731200000,108094.00000000,108197.81000000,107900.00000000,108171.55000000,126.34078000,1751745599999,13653893.63689410,20212,75.19692000,8127960.07937910,0
1751745600000,108171.55000000,108258.83000000,108020.71000000,108235.00000000,72.56163000,1751759999999,7847866.74630680,16843,35.43300000,3832264.58162120,0
1751760000000,108235.01000000,108290.20000000,108049.87000000,108083.58000000,99.64394000,1751774399999,10778525.92966370,15051,49.43899000,5348314.72825510,0
1751774400000,108083.58000000,108254.39000000,107983.99000000,108076.93000000,92.89272000,1751788799999,10039900.22380400,11721,35.87353000,3878186.66722220,0
1751788800000,108076.93000000,108159.39000000,107838.90000000,108104.30000000,130.58840000,1751803199999,14105234.09623090,18361,60.05187000,6486042.12812180,0
1751803200000,108104.31000000,109149.99000000,108068.21000000,108931.99000000,447.84665000,1751817599999,48671910.99588670,73304,274.92248000,29868912.96482750,0
