open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base,taker_buy_quote,ignore
1760591400000,111092.78000000,111231.31000000,111068.52000000,111171.92000000,12.05937000,1760591699999,1340289.69762200,1158,7.18186000,798190.77603770,0
1760591700000,111171.92000000,111211.78000000,111028.56000000,111113.52000000,10.42163000,1760591999999,1157968.31484550,1901,3.92926000,436511.30624570,0
1760592000000,111112.50000000,111215.75000000,111110.04000000,111153.03000000,14.22749000,1760592299999,1581570.17966540,1302,3.59944000,400076.01346010,0
1760592300000,111149.69000000,111161.25000000,111014.92000000,111116.04000000,10.86136000,1760592599999,1206589.11221040,1216,5.23831000,581894.89740590,0
1760592600000,111116.04000000,111301.08000000,111116.04000000,111294.12000000,12.95227000,1760592899999,1440291.26495240,1982,8.91219000,991015.34087180,0
1760592900000,111294.12000000,111529.41000000,111294.12000000,111459.55000000,16.12934000,1760593199999,1797241.89126560,2782,8.15889000,908991.90651540,0
1760593200000,111459.54000000,111485.63000000,111385.72000000,111407.82000000,6.57092000,1760593499999,732176.13981250,1094,1.63898000,182617.51554080,0
1760593500000,111407.82000000,111428.34000000,111232.53000000,111245.26000000,7.98725000,1760593799999,889218.44695540,1238,1.42868000,159056.49737400,0
1760593800000,111245.26000000,111245.26000000,110781.50000000,110904.50000000,27.70502000,1760594099999,3073846.51535980,3707,9.79896000,1086840.47673010,0
1760594100000,110904.50000000,111017.76000000,110898.07000000,111005.67000000,5.36444000,1760594399999,595315.20880760,909,3.00632000,333608.16889520,0
1760594400000,111005.67000000,111118.09000000,110999.52000000,111093.58000000,9.02497000,1760594699999,1002267.09099470,1374,4.83979000,537486.86157710,0
1760594700000,111094.01000000,111250.00000000,111010.12000000,111013.07000000,14.90920000,1760594999999,1656757.54095190,2239,9.11477000,1012799.39955650,0
1760595000000,111017.57000000,111078.63000000,110986.51000000,110991.31000000,5.47450000,1760595299999,607789.92401390,1220,2.69694000,299449.24965010,0
1760595300000,110991.30000000,111105.67000000,110979.15000000,111085.69000000,5.79306000,1760595599999,643265.89983880,1384,3.09638000,343809.14212370,0
1760595600000,111085.70000000,111161.38000000,111013.10000000,111136.12000000,5.66079000,1760595899999,628844.08454310,1106,3.55686000,395144.47981620,0
1760595900000,111141.67000000,111379.97000000,111141.67000000,111364.43000000,15.93505000,1760596199999,1773025.35934740,2222,13.45558000,1497215.93936120,0
1760596200000,111372.79000000,111582.21000000,111365.01000000,111523.00000000,18.99279000,1760596499999,2117515.38831020,3205,11.02228000,1228789.76924000,0
1760596500000,111522.99000000,111522.99000000,111362.02000000,111491.77000000,20.84378000,1760596799999,2323355.24024440,2548,9.41075000,1048923.10025250,0
1760596800000,111486.21000000,111544.15000000,111374.07000000,111403.24000000,9.09473000,1760597099999,1013593.56946820,1962,5.21055000,580650.42853190,0
1760597100000,111402.21000000,111502.80000000,111402.21000000,111490.71000000,7.73297000,1760597399999,861945.31880430,1547,3.14094000,350081.34177960,0
1760597400000,111490.72000000,111768.57000000,111490.72000000,111722.39000000,34.50517000,1760597699999,3852489.20066980,3839,15.14712000,1691165.36081630,0
1760597700000,111716.16000000,111770.40000000,111676.64000000,111715.52000000,19.12194000,1760597999999,2136338.95412160,1602,4.45373000,497550.40572260,0
1760598000000,111722.55000000,111819.97000000,111635.87000000,111693.35000000,20.90267000,1760598299999,2335858.60432940,2484,7.74191000,865057.49641500,0
1760598300000,111693.35000000,111693.35000000,111454.62000000,111519.72000000,25.61458000,1760598599999,2857065.10141270,1647,5.93492000,661805.38023960,0
1760598600000,111519.72000000,111519.72000000,111377.05000000,111450.45000000,7.89639000,1760598899999,880010.57592010,1457,2.64770000,295021.18487640,0
1760598900000,111450.45000000,111450.45000000,111119.67000000,111280.96000000,19.10761000,1760599199999,2126407.51146490,2508,5.14187000,572382.28719640,0
1760599200000,111280.96000000,111280.96000000,110795.11000000,110848.55000000,35.08982000,1760599499999,3895107.94266770,4392,12.89805000,1431615.08231020,0
1760599500000,110844.95000000,110886.57000000,110770.60000000,110814.73000000,11.79172000,1760599799999,1306892.93382110,1443,6.05960000,671602.32769300,0
1760599800000,110814.73000000,110912.48000000,110771.64000000,110866.04000000,14.11267000,1760600099999,1564445.86775800,1673,7.47538000,828698.29384420,0
1760600100000,110866.04000000,110984.61000000,110841.05000000,110920.77000000,9.65283000,1760600399999,1070618.09987880,1874,5.66216000,627997.25990720,0
1760600400000,110920.77000000,110983.05000000,110810.97000000,110953.84000000,11.44556000,1760600699999,1269436.96290170,1307,4.14650000,459943.35852200,0
1760600700000,110953.84000000,110953.84000000,110811.41000000,110849.34000000,15.40690000,1760600999999,1708373.86178760,1547,7.15051000,792802.57708260,0
1760601000000,110849.33000000,110941.73000000,110784.39000000,110784.39000000,17.96298000,1760601299999,1990985.11965400,1166,6.81592000,755549.29090690,0
1760601300000,110784.40000000,110834.85000000,110599.37000000,110616.01000000,51.70712000,1760601599999,5723233.62464560,4571,21.73999000,2406141.02490150,0
1760601600000,110615.45000000,110703.99000000,110521.45000000,110541.94000000,30.77937000,1760601899999,3404173.96057430,3371,10.61543000,1174040.57649470,0
1760601900000,110541.93000000,110658.65000000,110446.28000000,110656.25000000,20.35923000,1760602199999,2250385.86149030,2478,8.68283000,959961.77164330,0
1760602200000,110656.25000000,110725.02000000,110541.23000000,110714.60000000,17.59028000,1760602499999,1946154.40485680,1578,9.83943000,1088873.39520150,0
1760602500000,110714.01000000,110748.40000000,110632.20000000,110748.40000000,7.28416000,1760602799999,806326.68425960,1367,3.83187000,424187.21106700,0
1760602800000,110748.40000000,110791.80000000,110644.17000000,110655.28000000,14.21273000,1760603099999,1573270.73291560,1482,4.40191000,487275.00073310,0
1760603100000,110655.28000000,110667.19000000,110539.94000000,110595.41000000,9.57233000,1760603399999,1058751.04875760,1047,2.19525000,242823.01802590,0
1760603400000,110595.41000000,110761.37000000,110587.19000000,110761.37000000,7.58871000,1760603699999,839783.23792580,1372,4.63370000,512775.62988090,0
1760603700000,110761.36000000,110761.37000000,110553.41000000,110674.67000000,22.74649000,1760603999999,2516449.24268000,2710,10.23990000,1132668.65778970,0
1760604000000,110674.68000000,110915.23000000,110674.67000000,110762.08000000,15.65662000,1760604299999,1734522.42874310,1754,11.09651000,1229257.56698250,0
1760604300000,110762.08000000,110849.19000000,110762.08000000,110793.93000000,8.58918000,1760604599999,951715.62343220,1477,3.89031000,431063.23722390,0
1760604600000,110793.92000000,110921.96000000,110732.00000000,110888.69000000,17.14619000,1760604899999,1900498.79528620,1783,12.18183000,1350328.74750220,0
1760604900000,110888.68000000,110943.54000000,110859.85000000,110870.01000000,6.65457000,1760605199999,738019.52589190,956,4.34720000,482151.59527140,0
1760605200000,110865.01000000,110874.88000000,110800.17000000,110800.18000000,9.99443000,1760605499999,1107661.59179660,1397,2.57329000,285190.89624850,0
1760605500000,110800.18000000,111013.39000000,110800.17000000,110993.96000000,11.19201000,1760605799999,1241922.22773340,2105,5.56461000,617452.76764570,0
1760605800000,110995.20000000,111007.26000000,110831.72000000,110893.02000000,11.10687000,1760606099999,1231932.43730650,1150,3.10098000,343934.05660620,0
1760606100000,110893.03000000,110945.67000000,110842.00000000,110900.53000000,7.31035000,1760606399999,810642.98984020,1458,3.46203000,383907.62485890,0
1760606400000,110900.52000000,110977.36000000,110855.36000000,110916.37000000,5.57142000,1760606699999,618024.43552850,1339,2.01455000,223435.83036090,0
1760606700000,110916.37000000,110916.37000000,110722.71000000,110722.71000000,10.88799000,1760606999999,1206456.99969420,1368,3.09498000,342895.55416010,0
1760607000000,110722.70000000,110722.70000000,109727.64000000,109762.17000000,105.67582000,1760607299999,11649543.66159520,9389,11.55491000,1274480.43632530,0
1760607300000,109760.08000000,110085.90000000,109721.64000000,109840.88000000,99.91137000,1760607599999,10975614.21113480,8183,48.21945000,5297409.90218220,0
1760607600000,109837.12000000,111485.82000000,109659.88000000,111267.90000000,134.96536000,1760607899999,14938886.10038700,13473,77.81770000,8608934.69517710,0
1760607900000,111277.90000000,111698.00000000,111065.61000000,111676.53000000,134.35227000,1760608199999,14965971.33713760,9556,64.81028000,7220798.23490300,0
1760608200000,111676.53000000,111688.30000000,111209.75000000,111209.76000000,51.71647000,1760608499999,5761613.06592810,3793,10.80083000,1203522.21695300,0
1760608500000,111209.76000000,111265.82000000,111062.77000000,111202.00000000,37.96111000,1760608799999,4221057.38028440,3119,13.91652000,1547389.64233150,0
1760608800000,111201.99000000,111374.57000000,111172.22000000,111172.22000000,21.75147000,1760609099999,2420398.94861900,2725,11.50390000,1280189.18290860,0
1760609100000,111172.21000000,111277.75000000,111066.53000000,111190.72000000,14.90516000,1760609399999,1657255.40104310,2428,7.90811000,879360.80107050,0
1760609400000,111190.72000000,111569.73000000,111094.20000000,111430.40000000,33.06851000,1760609699999,3683418.24084390,3429,17.04105000,1898269.17373440,0
1760609700000,111430.41000000,111770.51000000,111367.59000000,111500.01000000,38.77791000,1760609999999,4327857.96440720,3576,25.10003000,2801591.71062400,0
1760610000000,111502.97000000,111551.68000000,111402.34000000,111446.39000000,11.48658000,1760610299999,1280428.03946890,1574,4.36906000,486997.48240810,0
1760610300000,111443.84000000,111467.76000000,111388.21000000,111411.46000000,8.82531000,1760610599999,983307.67471080,1526,4.48313000,499474.02277470,0
1760610600000,111411.47000000,111506.23000000,111324.91000000,111367.16000000,12.75510000,1760610899999,1421315.00261980,2233,2.60097000,289804.77474040,0
1760610900000,111367.17000000,111410.59000000,111300.00000000,111410.59000000,4.12525000,1760611199999,459333.64360730,1412,1.87314000,208579.14692690,0
1760611200000,111410.59000000,111556.17000000,111410.59000000,111493.17000000,11.35070000,1760611499999,1265490.01773570,2085,4.66892000,520516.27724810,0
1760611500000,111493.16000000,111659.81000000,111493.06000000,111659.81000000,11.36216000,1760611799999,1267831.81695140,1676,6.79198000,757796.32952940,0
1760611800000,111659.81000000,111701.00000000,111535.28000000,111605.20000000,8.45739000,1760612099999,944127.63280120,1571,3.53474000,394580.46777380,0
1760612100000,111605.20000000,111645.59000000,111488.25000000,111521.36000000,8.43230000,1760612399999,940697.28927590,1838,4.26988000,476293.36150420,0
1760612400000,111521.36000000,111614.85000000,111426.49000000,111499.04000000,16.99026000,1760612699999,1894600.26937290,2402,5.71333000,637077.28795290,0
1760612700000,111499.01000000,111570.39000000,111269.50000000,111341.53000000,18.88641000,1760612999999,2103316.52416990,2325,4.50583000,502000.09634080,0
1760613000000,111341.54000000,111505.09000000,111318.77000000,111473.04000000,7.28912000,1760613299999,812341.73128180,1597,4.18184000,465983.96784270,0
1760613300000,111473.04000000,111521.82000000,111385.12000000,111406.17000000,8.46739000,1760613599999,943701.30771260,1399,4.47706000,498967.52938220,0
1760613600000,111406.17000000,111438.88000000,111333.83000000,111341.12000000,7.85783000,1760613899999,875145.32927250,1804,2.03103000,226204.86041730,0
1760613900000,111337.37000000,111337.37000000,111109.67000000,111164.64000000,21.56817000,1760614199999,2398635.29363880,2020,5.26678000,585762.93432070,0
1760614200000,111164.63000000,111335.88000000,111037.79000000,111327.00000000,24.83314000,1760614499999,2760239.40475630,2503,9.50891000,1057210.39264570,0
1760614500000,111327.00000000,111331.14000000,111150.00000000,111212.13000000,35.38739000,1760614799999,3936645.23305870,2578,11.88496000,1321914.59335570,0
1760614800000,111212.12000000,111322.55000000,111126.80000000,111209.52000000,13.39293000,1760615099999,1489739.70105550,1512,7.03222000,782268.21361330,0
1760615100000,111209.53000000,111272.35000000,111134.32000000,111245.19000000,7.40981000,1760615399999,823984.83364640,1034,3.18872000,354595.48976520,0
1760615400000,111245.19000000,111341.15000000,111183.20000000,111341.14000000,8.72614000,1760615699999,970827.52995070,1392,5.58150000,621002.16725050,0
1760615700000,111341.14000000,111490.24000000,111321.09000000,111455.01000000,11.93180000,1760615999999,1329303.69825620,1458,8.05199000,897129.55895210,0
1760616000000,111455.02000000,112030.91000000,111452.40000000,111875.04000000,66.31486000,1760616299999,7416968.49696040,5528,45.09313000,5042813.31479170,0
1760616300000,111875.04000000,111908.88000000,111659.99000000,111710.46000000,21.82783000,1760616599999,2440181.74781320,2129,9.79563000,1095045.83177540,0
1760616600000,111710.45000000,111727.06000000,111585.52000000,111591.73000000,11.11851000,1760616899999,1241537.05984160,1822,3.90229000,435758.05393560,0
1760616900000,111586.98000000,111734.21000000,111570.30000000,111597.34000000,10.93956000,1760617199999,1221770.58467690,1714,6.59577000,736627.07284800,0
1760617200000,111597.34000000,111616.97000000,111545.92000000,111555.89000000,7.29558000,1760617499999,814014.58879720,1255,1.89811000,211777.42769650,0
1760617500000,111548.82000000,111548.82000000,111397.74000000,111465.87000000,19.35393000,1760617799999,2157068.93639170,2324,6.93699000,773150.14067090,0
1760617800000,111468.96000000,111581.96000000,111375.50000000,111581.95000000,22.62119000,1760618099999,2520980.16658170,2215,12.84295000,1431244.83681350,0
1760618100000,111581.96000000,111719.85000000,111493.07000000,111719.85000000,15.66001000,1760618399999,1747985.44780100,1935,10.83852000,1209965.09019620,0
1760618400000,111719.85000000,111726.18000000,111549.09000000,111572.39000000,7.18028000,1760618699999,801769.58335660,1196,1.41986000,158526.67285620,0
1760618700000,111572.39000000,111588.92000000,111443.05000000,111529.89000000,9.40180000,1760618999999,1048513.08685930,1595,4.37629000,487965.58381110,0
1760619000000,111529.88000000,111656.90000000,111511.45000000,111628.64000000,15.11270000,1760619299999,1686334.02071760,1267,9.15387000,1021389.97473140,0
1760619300000,111628.63000000,111686.00000000,111574.13000000,111574.13000000,5.21138000,1760619599999,581747.13304550,1183,1.58643000,177081.74277430,0
1760619600000,111574.13000000,111611.88000000,111327.74000000,111410.28000000,14.58242000,1760619899999,1625767.74751860,2170,8.80235000,981355.32258400,0
1760619900000,111410.29000000,111427.60000000,111266.26000000,111292.43000000,13.53812000,1760620199999,1507395.69146300,1515,9.19053000,1023397.62079280,0
1760620200000,111292.42000000,111351.30000000,111201.00000000,111351.30000000,9.54181000,1760620499999,1061711.49032180,1572,4.51605000,502507.46499940,0
1760620500000,111351.30000000,111356.90000000,111146.88000000,111146.88000000,17.45257000,1760620799999,1941469.73494840,1504,1.78969000,199078.32334770,0
1760620800000,111146.89000000,111199.31000000,110931.56000000,111166.51000000,32.02046000,1760621099999,3556199.73741690,3191,10.43428000,1158801.01103250,0
1760621100000,111166.50000000,111200.32000000,111034.04000000,111198.24000000,16.47296000,1760621399999,1830032.67712050,1787,5.42855000,603032.39035390,0
1760621400000,111198.24000000,111431.58000000,111127.70000000,111423.83000000,29.59918000,1760621699999,3294263.67337500,3283,14.89432000,1657893.84561410,0
1760621700000,111423.84000000,111556.96000000,111306.30000000,111395.50000000,24.47227000,1760621999999,2727298.84310120,3254,9.73622000,1084919.36880700,0
1760622000000,111406.20000000,111484.20000000,111187.38000000,111368.33000000,35.14601000,1760622299999,3912838.12204190,2333,12.04880000,1341272.58289980,0
1760622300000,111376.54000000,111495.18000000,111116.14000000,111156.88000000,27.23111000,1760622599999,3029458.66066380,2455,9.90274000,1101710.63417860,0
1760622600000,111156.88000000,111171.91000000,110844.99000000,110970.98000000,58.32004000,1760622899999,6471987.78069120,4652,30.01036000,3330603.52637660,0
1760622900000,110970.97000000,111084.80000000,110730.00000000,110905.95000000,57.88224000,1760623199999,6421405.23298260,3795,14.15147000,1569981.44587760,0
1760623200000,110905.96000000,110991.31000000,110663.57000000,110798.99000000,46.78534000,1760623499999,5183267.93828380,3094,12.38833000,1372404.07759400,0
1760623500000,110792.34000000,110866.07000000,110464.85000000,110476.32000000,35.91672000,1760623799999,3973859.03209880,4498,9.81105000,1085405.88518670,0
1760623800000,110471.03000000,110537.64000000,110252.03000000,110267.95000000,87.74451000,1760624099999,9680658.47779110,4582,49.88624000,5502994.74902150,0
1760624100000,110267.96000000,110510.40000000,109841.08000000,110126.82000000,147.07752000,1760624399999,16198866.79804540,8796,30.13825000,3319743.44143050,0
1760624400000,110121.03000000,110428.56000000,109782.01000000,110329.68000000,103.42017000,1760624699999,11385589.07404280,6558,32.75838000,3606884.50775780,0
1760624700000,110349.83000000,110480.64000000,110131.48000000,110397.36000000,28.88545000,1760624999999,3186368.56163980,2727,13.82233000,1524938.39145640,0
1760625000000,110397.35000000,110600.66000000,110397.35000000,110437.45000000,27.56102000,1760625299999,3045537.89035240,3364,12.73015000,1406838.54664110,0
1760625300000,110438.40000000,110768.76000000,110419.93000000,110743.28000000,37.29775000,1760625599999,4125233.07676110,3721,16.51231000,1826423.88446940,0
1760625600000,110743.44000000,111479.94000000,110742.43000000,111425.41000000,81.82814000,1760625899999,9097706.37834450,9195,39.74457000,4416825.31974890,0
1760625900000,111414.28000000,111469.01000000,111016.50000000,111123.04000000,39.41838000,1760626199999,4382724.18658350,3701,10.08834000,1121695.49830540,0
1760626200000,111123.03000000,111123.03000000,110735.76000000,110859.84000000,44.13978000,1760626499999,4894350.93100240,4103,13.67736000,1516524.33437570,0
1760626500000,110863.59000000,110972.45000000,110534.26000000,110593.15000000,36.10989000,1760626799999,3998303.74522670,3746,11.76159000,1302672.15941600,0
1760626800000,110593.15000000,110694.59000000,110205.61000000,110386.08000000,47.45708000,1760627099999,5241199.56699230,4628,18.29406000,2019496.44514370,0
1760627100000,110389.19000000,110500.91000000,110276.16000000,110478.23000000,34.68744000,1760627399999,3829555.12260140,2516,11.16779000,1233006.90474000,0
1760627400000,110478.23000000,110795.61000000,110363.52000000,110649.95000000,24.63604000,1760627699999,2725406.58599830,2846,10.94238000,1210556.52848630,0
1760627700000,110653.03000000,110692.71000000,110421.22000000,110502.64000000,22.29378000,1760627999999,2464104.31791870,2690,6.64935000,734830.70562040,0
1760628000000,110498.88000000,110521.43000000,110295.84000000,110418.78000000,30.65574000,1760628299999,3384996.56457660,3338,9.95303000,1098900.62268260,0
1760628300000,110418.78000000,110418.78000000,109948.03000000,110108.48000000,48.85545000,1760628599999,5378638.60916220,6234,18.34838000,2019622.65253120,0
1760628600000,110108.47000000,110242.67000000,109889.57000000,110186.80000000,51.02126000,1760628899999,5614920.09227190,3990,22.43283000,2469032.48208300,0
1760628900000,110191.98000000,110216.98000000,109848.57000000,109990.96000000,43.67077000,1760629199999,4801618.28030780,3458,29.55936000,3249567.64890180,0
1760629200000,109984.96000000,110011.50000000,109000.00000000,109297.08000000,225.56558000,1760629499999,24677894.14176590,15103,60.19839000,6584682.62591590,0
1760629500000,109297.07000000,109318.51000000,108516.81000000,108819.00000000,198.37526000,1760629799999,21592850.42730640,12634,76.56915000,8335969.12065460,0
1760629800000,108819.00000000,109142.06000000,108733.00000000,108885.84000000,132.16055000,1760630099999,14399731.49746780,7815,91.88393000,10012492.12321470,0
1760630100000,108873.71000000,108876.01000000,108397.21000000,108610.01000000,132.19163000,1760630399999,14357023.53845740,8949,65.26954000,7090377.21028150,0
1760630400000,108603.14000000,108649.88000000,108243.19000000,108381.07000000,75.33258000,1760630699999,8166101.28060080,6992,29.05958000,3150984.61847550,0
1760630700000,108375.03000000,108863.27000000,108375.03000000,108713.77000000,117.78086000,1760630999999,12795948.66326440,6935,57.12941000,6207959.16482850,0
1760631000000,108714.32000000,108832.03000000,108496.84000000,108624.40000000,72.03019000,1760631299999,7828386.25618300,4789,54.29438000,5901180.61206560,0
1760631300000,108624.40000000,108885.00000000,108051.96000000,108137.01000000,74.24858000,1760631599999,8046597.51258540,8597,24.24558000,2629585.59076720,0
1760631600000,108131.33000000,108276.39000000,108000.00000000,108100.13000000,86.94307000,1760631899999,9396879.78323850,7352,34.42125000,3721293.71486550,0
1760631900000,108100.13000000,108317.77000000,107956.75000000,108189.07000000,70.88367000,1760632199999,7661549.15813190,4977,45.26017000,4891806.24718100,0
1760632200000,108189.07000000,108189.07000000,107620.56000000,107633.76000000,81.39786000,1760632499999,8776567.07654900,9141,35.06163000,3780771.13507350,0
1760632500000,107622.49000000,108109.23000000,107622.49000000,107968.21000000,184.18920000,1760632799999,19857084.87891220,8728,141.07645000,15205934.19371650,0
1760632800000,107963.07000000,108464.80000000,107886.69000000,108142.95000000,63.96034000,1760633099999,6918620.94847390,7445,35.56285000,3847539.69850650,0
1760633100000,108142.94000000,108453.77000000,107985.71000000,108404.55000000,38.37579000,1760633399999,4153085.57319320,4145,21.14006000,2287834.70193690,0
1760633400000,108393.84000000,108795.88000000,108370.98000000,108701.50000000,42.81387000,1760633699999,4649969.95605180,5099,26.61751000,2890971.90519680,0
1760633700000,108701.50000000,109321.00000000,108689.88000000,109297.98000000,88.56571000,1760633999999,9661689.32478750,6368,44.50691000,4854060.11287280,0
1760634000000,109303.49000000,109311.31000000,108552.95000000,108580.93000000,84.92581000,1760634299999,9259114.79049470,6289,22.68557000,2470498.30820560,0
1760634300000,108580.93000000,108791.49000000,108462.56000000,108611.36000000,48.50537000,1760634599999,5267549.28825910,3804,22.06001000,2395925.66401180,0
1760634600000,108603.98000000,108716.63000000,108406.25000000,108550.11000000,45.08936000,1760634899999,4894031.41911670,3339,22.44825000,2436519.43841520,0
1760634900000,108550.11000000,109234.75000000,108536.17000000,108930.96000000,47.86550000,1760635199999,5217647.66148020,5123,21.26747000,2317284.34968580,0
1760635200000,108928.01000000,108928.01000000,108557.02000000,108631.04000000,26.94924000,1760635499999,2930563.05901710,3900,12.94473000,1407625.61719150,0
1760635500000,108631.05000000,108969.70000000,108500.00000000,108878.08000000,29.81375000,1760635799999,3239425.05892450,3056,12.66896000,1377113.33604240,0
1760635800000,108878.09000000,109006.94000000,108712.11000000,108758.00000000,21.23086000,1760636099999,2311206.43096620,2821,13.28362000,1446003.88426980,0
1760636100000,108756.61000000,108897.12000000,108638.74000000,108750.49000000,15.47205000,1760636399999,1682721.80250780,2419,7.66987000,834340.54228490,0
1760636400000,108750.49000000,108757.84000000,108528.57000000,108593.21000000,20.18716000,1760636699999,2192717.84481660,3516,9.69024000,1052505.86433430,0
1760636700000,108594.98000000,108669.15000000,108486.63000000,108621.31000000,25.24874000,1760636999999,2740587.89392030,2983,12.35604000,1341146.36157490,0
1760637000000,108621.31000000,108648.96000000,108274.37000000,108363.19000000,30.99440000,1760637299999,3359936.62099920,4345,11.63819000,1261670.03784170,0
1760637300000,108363.20000000,108479.75000000,108305.91000000,108328.12000000,25.85353000,1760637599999,2801905.46737090,2786,15.02360000,1628318.80169410,0
1760637600000,108328.12000000,108359.44000000,107934.07000000,108000.00000000,64.13428000,1760637899999,6933834.44341030,5951,30.88173000,3338478.18978570,0
1760637900000,107997.72000000,108075.88000000,107777.96000000,107907.23000000,65.16478000,1760638199999,7032129.63323900,4550,28.95523000,3125865.64735010,0
1760638200000,107907.24000000,108128.98000000,107852.90000000,107957.99000000,30.85352000,1760638499999,3331362.88378430,3069,19.64159000,2120955.76827240,0
1760638500000,107957.98000000,108169.81000000,107720.80000000,107864.00000000,67.44084000,1760638799999,7276583.44598860,4222,17.77061000,1918320.72492370,0
1760638800000,107856.65000000,108120.09000000,107856.65000000,107976.65000000,47.64371000,1760639099999,5145275.45836970,3939,18.17251000,1962765.44608340,0
1760639100000,107985.96000000,108019.81000000,107730.42000000,107931.52000000,30.90969000,1760639399999,3333716.03007230,2846,10.61626000,1145173.79860020,0
1760639400000,107923.49000000,108100.69000000,107886.51000000,107971.03000000,62.42723000,1760639699999,6743659.96897270,3925,50.64346000,5470917.96004350,0
1760639700000,107971.03000000,108422.89000000,107950.26000000,108340.02000000,51.47084000,1760639999999,5570329.48671320,5787,33.49448000,3624316.47037160,0
1760640000000,108340.01000000,108666.66000000,108334.38000000,108522.69000000,39.44989000,1760640299999,4281719.44517660,4381,20.19642000,2191984.97881520,0
1760640300000,108522.70000000,108707.22000000,108444.45000000,108467.99000000,18.74020000,1760640599999,2034346.19873190,3122,11.22216000,1218102.58923900,0
1760640600000,108467.99000000,108600.00000000,108281.92000000,108566.02000000,23.29999000,1760640899999,2525834.61230010,3558,14.47254000,1568991.77631450,0
1760640900000,108566.02000000,108721.17000000,108526.95000000,108710.94000000,20.09014000,1760641199999,2182055.27283290,2859,12.85907000,1396632.79299810,0
1760641200000,108710.93000000,108818.14000000,108159.91000000,108411.50000000,108.69572000,1760641499999,11781724.62785720,7615,34.03826000,3692085.81537690,0
1760641500000,108420.84000000,108588.85000000,108318.46000000,108404.93000000,42.18783000,1760641799999,4574731.45355370,4750,14.95969000,1622145.28132020,0
1760641800000,108398.02000000,108547.18000000,108092.51000000,108123.97000000,25.18342000,1760642099999,2726199.48156970,3210,10.81307000,1170675.44164050,0
1760642100000,108123.98000000,108222.15000000,107927.70000000,107942.51000000,18.76064000,1760642399999,2027981.73002490,4148,7.85047000,848647.58370810,0
1760642400000,107942.51000000,108251.59000000,107758.21000000,108211.74000000,24.79057000,1760642699999,2676775.74852960,5088,11.46055000,1237656.51120750,0
1760642700000,108211.75000000,108223.49000000,107904.66000000,107991.05000000,24.02239000,1760642999999,2594221.71739140,3107,15.64022000,1688754.47028730,0
1760643000000,107991.05000000,108098.13000000,107745.90000000,107834.09000000,46.06835000,1760643299999,4969778.02216300,5082,17.63295000,1902352.67491270,0
1760643300000,107834.09000000,108157.36000000,107746.01000000,107860.10000000,60.28755000,1760643599999,6508137.80164610,4897,31.83705000,3437335.48510670,0
1760643600000,107860.10000000,108079.99000000,107828.33000000,108036.20000000,18.74225000,1760643899999,2023591.76172690,3304,6.71407000,724990.48197290,0
1760643900000,108052.95000000,108357.39000000,107882.37000000,108310.08000000,22.29127000,1760644199999,2409323.66061780,4546,11.87506000,1283723.28423060,0
1760644200000,108310.08000000,108620.35000000,108222.19000000,108428.22000000,34.45267000,1760644499999,3735376.44256980,5277,19.91082000,2158699.15013290,0
1760644500000,108428.22000000,108492.77000000,108161.46000000,108254.83000000,26.86829000,1760644799999,2909692.29736550,3229,9.37650000,1015452.37546060,0
1760644800000,108254.84000000,108492.16000000,108180.00000000,108206.85000000,12.68428000,1760645099999,1374300.56032990,2641,6.86529000,743892.37681910,0
1760645100000,108192.90000000,108305.99000000,108088.39000000,108302.36000000,22.55008000,1760645399999,2439817.58217550,3288,8.00467000,866166.17757290,0
1760645400000,108302.36000000,108313.54000000,108058.87000000,108126.00000000,12.29702000,1760645699999,1330261.46374060,3520,7.69747000,832697.41277770,0
1760645700000,108132.98000000,108296.15000000,108116.46000000,108202.88000000,10.09932000,1760645999999,1092926.98288380,2698,5.15981000,558351.13059250,0
1760646000000,108202.88000000,108256.95000000,108064.64000000,108064.64000000,10.18242000,1760646299999,1101298.76992730,2310,3.65277000,395058.83795000,0
1760646300000,108064.63000000,108103.98000000,107840.97000000,108016.07000000,16.39145000,1760646599999,1769797.08241370,4003,6.79307000,733375.86518480,0
1760646600000,108016.07000000,108091.83000000,107472.71000000,107506.78000000,62.31872000,1760646899999,6710982.00291170,7940,16.46588000,1774508.96043930,0
1760646900000,107506.78000000,107939.64000000,107400.00000000,107798.58000000,94.69251000,1760647199999,10199660.35550630,6370,27.34480000,2945292.64853300,0
1760647200000,107797.01000000,107860.09000000,107597.87000000,107831.91000000,44.34755000,1760647499999,4776664.29250090,3628,19.95460000,2149688.15215420,0
1760647500000,107831.90000000,108047.18000000,107787.14000000,107849.82000000,43.58898000,1760647799999,4703358.46990690,3933,16.36084000,1765798.82310870,0
1760647800000,107849.82000000,107949.24000000,107770.67000000,107843.98000000,34.43204000,1760648099999,3713609.40882660,3252,15.37086000,1657825.27458470,0
1760648100000,107843.99000000,107893.43000000,107596.07000000,107884.52000000,37.06628000,1760648399999,3993473.78123460,4398,16.01073000,1725008.78906420,0
1760648400000,107883.98000000,108037.39000000,107860.34000000,107942.29000000,31.24430000,1760648699999,3372593.84955560,3980,12.95780000,1398690.90499610,0
1760648700000,107942.29000000,108005.68000000,107595.18000000,107714.00000000,60.00371000,1760648999999,6468395.86993180,3954,17.99260000,1939649.06760670,0
